,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
2303,MSFT,2026-01-16,455.0,75.38,put,1,480,0.28919,-0.64764,0.00367,-0.02329,1.29958,-2.70442,0.8273972602739726,71.76704713000342,75.38
2304,MSFT,2026-01-16,460.0,13.05,call,21,1167,0.23629,0.28496,0.0041,-0.05758,1.18821,0.80037,0.8273972602739726,14.912062088230869,13.05
2306,MSFT,2026-01-16,465.0,12.0,call,9,773,0.23492,0.26659,0.004,-0.05513,1.14991,0.7514,0.8273972602739726,13.635900936305774,12.0
2308,MSFT,2026-01-16,470.0,10.91,call,30,2403,0.23446,0.24991,0.00387,-0.05294,1.11203,0.70634,0.8273972602739726,12.548135039290798,10.91
2310,MSFT,2026-01-16,475.0,9.74,call,15,1384,0.234,0.2339,0.00374,-0.05073,1.07279,0.66287,0.8273972602739726,11.53221436005802,9.74
2311,MSFT,2026-01-16,475.0,92.72,put,1,1217,0.30306,-0.69315,0.00331,-0.01873,1.2293,-2.98683,0.8273972602739726,87.84215932083225,92.72
2312,MSFT,2026-01-16,480.0,9.0,call,49,2167,0.23339,0.21838,0.00361,-0.04845,1.03195,0.62054,0.8273972602739726,10.56836606135711,9.0
2314,MSFT,2026-01-16,490.0,7.5,call,40,1730,0.23248,0.18977,0.00333,-0.04401,0.94908,0.54187,0.8273972602739726,8.868469505544937,7.5
2316,MSFT,2026-01-16,500.0,6.25,call,112,7294,0.23095,0.1631,0.00305,-0.03942,0.86232,0.46803,0.8273972602739726,7.345913299968942,6.25
2318,MSFT,2026-01-16,520.0,4.33,call,276,4895,0.22974,0.11996,0.00249,-0.03139,0.69998,0.34693,0.8273972602739726,5.08055563143008,4.33
2319,MSFT,2026-01-16,520.0,137.57,put,1,2,0.37546,-0.72969,0.00252,-0.02211,1.15794,-3.46777,0.8273972602739726,131.06849671785807,138.67348410291834
2320,MSFT,2026-01-16,540.0,2.98,call,29,3307,0.23035,0.08834,0.00199,-0.0249,0.56055,0.25695,0.8273972602739726,3.5657077821808585,2.98
2322,MSFT,2026-01-16,550.0,2.46,call,32,2707,0.22958,0.07439,0.00175,-0.02169,0.4924,0.21709,0.8273972602739726,2.919370758548915,2.46
2324,MSFT,2026-01-16,560.0,2.05,call,5,658,0.23111,0.06446,0.00156,-0.01944,0.44094,0.18842,0.8273972602739726,2.4918173464590048,2.05
2326,MSFT,2026-01-16,570.0,1.69,call,25,2526,0.23156,0.05495,0.00137,-0.01711,0.38905,0.16095,0.8273972602739726,2.0818450171006013,1.69
2328,MSFT,2026-01-16,580.0,1.45,call,1,2128,0.23217,0.04687,0.00121,-0.01505,0.34278,0.13755,0.8273972602739726,1.7437986850409999,1.45
2330,MSFT,2026-01-16,600.0,1.02,call,163,6014,0.23431,0.03458,0.00093,-0.01177,0.2678,0.1018,0.8273972602739726,1.2499127184518652,1.02
2332,MSFT,2026-01-16,610.0,0.94,call,0,860,0.23629,0.03026,0.00083,-0.01059,0.23988,0.08915,0.8273972602739726,1.0843661253217025,0.94
2334,MSFT,2026-01-16,620.0,0.8,call,0,694,0.23675,0.0257,0.00072,-0.00923,0.20933,0.07583,0.8273972602739726,0.9062486623539012,0.8
2336,MSFT,2026-01-16,640.0,0.65,call,0,585,0.23949,0.01929,0.00056,-0.00729,0.16435,0.05703,0.8273972602739726,0.6665021497875525,0.65
2338,MSFT,2026-01-16,660.0,0.43,call,3,923,0.2433,0.01495,0.00044,-0.00592,0.13219,0.04426,0.8273972602739726,0.5101525235049511,0.43
2340,MSFT,2026-01-16,665.0,0.5,call,0,73,0.24467,0.0142,0.00042,-0.00569,0.12644,0.04203,0.8273972602739726,0.484139695189195,0.5
2342,MSFT,2026-01-16,670.0,0.39,call,0,159,0.24605,0.0135,0.0004,-0.00547,0.12102,0.03995,0.8273972602739726,0.4600430307264114,0.39
2344,MSFT,2026-01-16,675.0,0.51,call,0,358,0.24727,0.01279,0.00038,-0.00524,0.11552,0.03786,0.8273972602739726,0.43541793352120006,0.51
2346,MSFT,2026-01-16,680.0,0.45,call,0,663,0.24757,0.01184,0.00036,-0.0049,0.10808,0.03508,0.8273972602739726,0.4007809117933059,0.45
2348,MSFT,2026-01-16,685.0,0.34,call,0,279,0.2465,0.01057,0.00032,-0.00442,0.09789,0.03134,0.8273972602739726,0.3530396514427814,0.34
2350,MSFT,2026-01-16,690.0,0.28,call,1,125,0.24818,0.01016,0.00031,-0.00429,0.09455,0.03011,0.8273972602739726,0.339808467205053,0.28
2352,MSFT,2026-01-16,695.0,0.28,call,1,278,0.2465,0.0089,0.00028,-0.00379,0.08421,0.02641,0.8273972602739726,0.2929036590460079,0.28
2354,MSFT,2026-01-16,700.0,0.24,call,4,4237,0.24925,0.00883,0.00027,-0.0038,0.08362,0.02619,0.8273972602739726,0.2927767850269474,0.24
2356,MSFT,2026-03-20,195.0,196.55,call,0,2,0.02144,1.0,0.0,-0.02215,0.0,1.87715,1.0,202.33026954657953,202.33026954657953
2359,MSFT,2026-03-20,200.0,1.0,put,1,6,0.36052,-0.01777,0.00032,-0.00734,0.16838,-0.07869,1.0,0.8763286687313236,0.8837205010520723
2360,MSFT,2026-03-20,210.0,208.3,call,0,2,0.01973,1.0,0.0,-0.02385,0.0,2.02155,1.0,188.0618281790688,188.0618281790688
2362,MSFT,2026-03-20,220.0,199.16,call,0,1,0.0186,1.0,0.0,-0.02499,0.0,2.11781,1.0,178.54953393406166,178.54953393406166
2363,MSFT,2026-03-20,220.0,1.71,put,1,24,0.34498,-0.02836,0.00049,-0.01025,0.24974,-0.12587,1.0,1.4287098554603457,1.4465851588169378
2365,MSFT,2026-03-20,230.0,2.2,put,1,27,0.33751,-0.03525,0.0006,-0.0119,0.29889,-0.15664,1.0,1.7956423826073227,1.822531229465676
2366,MSFT,2026-03-20,240.0,150.05,call,0,35,0.27028,0.9786,0.00049,-0.03344,0.19716,2.21873,1.0,160.27800328658012,161.86195065405974
2368,MSFT,2026-03-20,250.0,144.54,call,11,27,0.29742,0.95818,0.00078,-0.04015,0.34355,2.22345,1.0,151.88630409054122,154.501254644916
2370,MSFT,2026-03-20,260.0,161.68,call,0,10,0.28903,0.94911,0.00094,-0.04274,0.40222,2.27994,1.0,142.78657893194946,145.6648707900597
2371,MSFT,2026-03-20,260.0,4.05,put,1,89,0.32013,-0.0659,0.00104,-0.01802,0.49284,-0.29485,1.0,3.5612429546309485,4.05
2372,MSFT,2026-03-20,270.0,128.21,call,1,33,0.28415,0.93662,0.00114,-0.04589,0.47812,2.32077,1.0,133.90717107084097,137.11598861121152
2373,MSFT,2026-03-20,270.0,5.0,put,1,110,0.31449,-0.07946,0.00122,-0.02017,0.56882,-0.3564,1.0,4.3817660052117695,5.0
2374,MSFT,2026-03-20,280.0,119.5,call,3,24,0.28766,0.9171,0.00138,-0.05048,0.58728,2.32819,1.0,125.599788688069,129.29656726852494
2375,MSFT,2026-03-20,280.0,6.21,put,2,162,0.30946,-0.09522,0.00142,-0.0224,0.65108,-0.42829,1.0,5.375405114822698,6.21
2376,MSFT,2026-03-20,290.0,113.39,call,0,31,0.2808,0.90114,0.00161,-0.05337,0.66926,2.35315,1.0,116.94515245846702,120.86790217995761
2377,MSFT,2026-03-20,290.0,7.5,put,10,184,0.30473,-0.11314,0.00164,-0.02461,0.73784,-0.51055,1.0,6.5504850080828305,7.5
2378,MSFT,2026-03-20,300.0,101.85,call,1,445,0.28964,0.87302,0.00187,-0.05892,0.80037,2.31737,1.0,109.56705933318219,101.85
2379,MSFT,2026-03-20,300.0,9.0,put,14,876,0.29955,-0.13289,0.00186,-0.02661,0.82599,-0.60146,1.0,7.872359088113505,9.0
2380,MSFT,2026-03-20,310.0,99.97,call,0,37,0.27516,0.85703,0.00213,-0.06021,0.86822,2.34431,1.0,100.70890084901686,105.09150044171396
2381,MSFT,2026-03-20,310.0,10.8,put,26,250,0.29544,-0.15542,0.0021,-0.02862,0.918,-0.7061,1.0,9.477182174279122,10.8
2382,MSFT,2026-03-20,320.0,87.85,call,1,51,0.27486,0.82964,0.0024,-0.06378,0.97447,2.31294,1.0,93.18515987950855,87.85
2383,MSFT,2026-03-20,320.0,12.78,put,5,687,0.29178,-0.18036,0.00234,-0.03045,1.01039,-0.82299,1.0,11.351360777260886,12.78
2384,MSFT,2026-03-20,330.0,80.12,call,0,34,0.26983,0.80281,0.00268,-0.06621,1.0675,2.28541,1.0,85.49952325202835,90.07451724172114
2385,MSFT,2026-03-20,330.0,15.35,put,1,477,0.28812,-0.20743,0.00258,-0.03197,1.10031,-0.95072,1.0,13.476497168893985,15.35
2386,MSFT,2026-03-20,340.0,77.32,call,0,24,0.26967,0.77084,0.00292,-0.06912,1.16534,2.22974,1.0,78.6009345967625,83.19225098936319
2388,MSFT,2026-03-20,350.0,73.2,call,0,70,0.26739,0.73812,0.00317,-0.07121,1.25205,2.17013,1.0,71.80063172320669,73.2
2389,MSFT,2026-03-20,350.0,20.8,put,20,785,0.28233,-0.26816,0.00303,-0.03408,1.26719,-1.24224,1.0,18.729220675140965,20.8
2390,MSFT,2026-03-20,360.0,64.57,call,0,72,0.26358,0.70414,0.00341,-0.07254,1.32868,2.10427,1.0,65.13058620763204,64.57
2391,MSFT,2026-03-20,360.0,24.08,put,15,353,0.27928,-0.30102,0.00324,-0.03441,1.33916,-1.40217,1.0,21.789007271098527,24.08
2392,MSFT,2026-03-20,370.0,54.35,call,1,101,0.26053,0.66809,0.00362,-0.07345,1.39592,2.02607,1.0,58.88037826236504,54.35
2394,MSFT,2026-03-20,380.0,48.77,call,46,511,0.25778,0.63056,0.00381,-0.07384,1.45129,1.93816,1.0,53.01229637608387,48.77
2395,MSFT,2026-03-20,380.0,32.3,put,1,489,0.27562,-0.37105,0.00357,-0.0339,1.45335,-1.75214,1.0,29.210158088203627,32.3
2396,MSFT,2026-03-20,390.0,43.9,call,7,247,0.25489,0.59196,0.00396,-0.0736,1.49327,1.8427,1.0,47.47473448061777,43.9
2398,MSFT,2026-03-20,400.0,38.35,call,191,580,0.25214,0.55259,0.00408,-0.07278,1.52086,1.74044,1.0,42.31364485574957,38.35
2400,MSFT,2026-03-20,410.0,34.27,call,8,431,0.24986,0.51299,0.00415,-0.07146,1.5334,1.63289,1.0,37.58372287263464,34.27
2401,MSFT,2026-03-20,410.0,47.04,put,1,140,0.27394,-0.47895,0.00378,-0.02981,1.53207,-2.31998,1.0,43.47108873089664,47.04
2402,MSFT,2026-03-20,420.0,29.75,call,48,553,0.24788,0.47364,0.00418,-0.06966,1.53086,1.52223,1.0,33.25934916801515,29.75
2404,MSFT,2026-03-20,430.0,26.2,call,9,260,0.24544,0.43453,0.00417,-0.06724,1.5135,1.40966,1.0,29.217491116804098,26.2
2406,MSFT,2026-03-20,440.0,22.9,call,208,464,0.24376,0.39677,0.00411,-0.06455,1.48255,1.29769,1.0,25.637119978295686,22.9
2408,MSFT,2026-03-20,450.0,19.88,call,21,575,0.24178,0.35996,0.00402,-0.06139,1.43869,1.18659,1.0,22.343206127931765,19.88
2410,MSFT,2026-03-20,460.0,19.8,call,0,319,0.24025,0.32506,0.0039,-0.05804,1.38422,1.07905,1.0,19.432969282166596,19.8
2412,MSFT,2026-03-20,470.0,15.08,call,6,542,0.23827,0.29137,0.00374,-0.05432,1.3193,0.97392,1.0,16.758958392880714,15.08
2413,MSFT,2026-03-20,470.0,90.35,put,5,5,0.29803,-0.65,0.00323,-0.01764,1.42444,-3.40718,1.0,84.5506588172473,90.58618077092827
2414,MSFT,2026-03-20,480.0,12.98,call,32,457,0.23705,0.26043,0.00356,-0.05065,1.24848,0.87566,1.0,14.47108531708021,12.98
2416,MSFT,2026-03-20,490.0,11.15,call,2,106,0.23583,0.23155,0.00336,-0.0469,1.17213,0.78286,1.0,12.440440403346727,11.15
2418,MSFT,2026-03-20,500.0,9.35,call,157,1777,0.23507,0.20537,0.00315,-0.04326,1.09382,0.6977,1.0,10.700810442617268,9.35
2420,MSFT,2026-03-20,510.0,8.2,call,63,189,0.234,0.18093,0.00293,-0.03956,1.01238,0.61762,1.0,9.137687357222092,8.2
2422,MSFT,2026-03-20,520.0,6.72,call,8,119,0.23355,0.15939,0.0027,-0.03614,0.93335,0.54628,1.0,7.832606089387802,6.72
2424,MSFT,2026-03-20,530.0,6.77,call,0,181,0.23324,0.14006,0.00248,-0.03289,0.85622,0.48182,1.0,6.7073864689823495,6.77
2425,MSFT,2026-03-20,530.0,146.1,put,156,0,0.38674,-0.70124,0.00233,-0.02095,1.3346,-4.18421,1.0,141.41099435890328,150.86382439331572
2426,MSFT,2026-03-20,540.0,5.4,call,0,60,0.23278,0.12248,0.00227,-0.02974,0.78043,0.42283,1.0,5.716289978102417,5.4
2428,MSFT,2026-03-20,550.0,4.75,call,0,109,0.23248,0.10689,0.00206,-0.0268,0.70836,0.37022,1.0,4.870399631359923,4.75
2430,MSFT,2026-03-20,560.0,3.54,call,1,44,0.23248,0.09333,0.00187,-0.02414,0.64154,0.32417,1.0,4.160968484720904,4.294828921358618
2432,MSFT,2026-03-20,570.0,2.98,call,3,35,0.23263,0.08145,0.00168,-0.02171,0.57953,0.28364,1.0,3.558579546477766,3.661993647388183
2433,MSFT,2026-03-20,570.0,186.07,put,156,0,0.44772,-0.71266,0.00198,-0.02532,1.3107,-4.62987,1.0,180.9950889097741,192.8745205752782
2434,MSFT,2026-03-20,580.0,3.0,call,0,70,0.23309,0.07124,0.00152,-0.01955,0.52338,0.24865,1.0,3.0576531423985536,3.0
2436,MSFT,2026-03-20,590.0,2.51,call,0,42,0.23309,0.06181,0.00136,-0.01744,0.46889,0.21625,1.0,2.6016488577620223,2.662820126530152
2438,MSFT,2026-03-20,600.0,2.07,call,2,74,0.2337,0.05405,0.00122,-0.01567,0.42192,0.18944,1.0,2.239439659103951,2.07
2440,MSFT,2026-03-20,610.0,1.74,call,0,43,0.23538,0.04808,0.0011,-0.01432,0.38442,0.16872,1.0,1.9738073853831573,2.011854496543803
2442,MSFT,2026-03-20,620.0,1.38,call,1,26,0.2366,0.04249,0.00099,-0.01298,0.34803,0.14929,1.0,1.7249444155198788,1.7550464205151164
2444,MSFT,2026-03-20,630.0,1.95,call,0,1,0.23736,0.03726,0.00089,-0.01166,0.31277,0.1311,1.0,1.4930213948916737,1.5164364494277598
2446,MSFT,2026-03-20,640.0,1.25,call,0,5,0.23705,0.03199,0.00079,-0.01024,0.27597,0.11281,1.0,1.2589933729423386,1.2764153232371147
2448,MSFT,2026-03-20,650.0,1.65,call,0,89,0.23797,0.02812,0.0007,-0.00921,0.24795,0.09926,1.0,1.0944367700292315,1.65
2450,MSFT,2026-03-20,660.0,0.78,call,4,216,0.23888,0.02472,0.00063,-0.00828,0.22267,0.08738,1.0,0.9520903562002889,0.78
2452,MSFT,2026-06-18,185.0,212.0,call,0,772,0.01814,1.0,0.0,-0.02079,0.0,2.19407,1.2465753424657535,213.99882935152164,212.0
2453,MSFT,2026-06-18,185.0,1.05,put,2,651,0.3622,-0.01637,0.00026,-0.00607,0.17518,-0.09176,1.2465753424657535,0.9144927004884336,1.05
2454,MSFT,2026-06-18,190.0,204.78,call,0,54,0.01768,1.0,0.0,-0.02135,0.0,2.25337,1.2465753424657535,209.3009596765839,204.78
2456,MSFT,2026-06-18,195.0,244.94,call,0,5,0.01723,1.0,0.0,-0.02191,0.0,2.31267,1.2465753424657535,204.60309000164614,204.60309000164614
2458,MSFT,2026-06-18,200.0,190.1,call,0,29,0.01677,1.0,0.0,-0.02247,0.0,2.37197,1.2465753424657535,199.90522032670836,199.90522032670836
2460,MSFT,2026-06-18,205.0,235.75,call,0,4,0.01631,1.0,0.0,-0.02304,0.0,2.43127,1.2465753424657535,195.2073506517706,195.2073506517706
2462,MSFT,2026-06-18,210.0,231.45,call,0,7,0.01586,1.0,0.0,-0.0236,0.0,2.49056,1.2465753424657535,190.50948097683283,190.50948097683283
2464,MSFT,2026-06-18,215.0,199.65,call,0,10,0.0154,1.0,0.0,-0.02416,0.0,2.54986,1.2465753424657535,185.81161130189508,185.81161130189508
2466,MSFT,2026-06-18,220.0,172.3,call,0,125,0.24955,0.98994,0.00025,-0.02736,0.11498,2.55584,1.2465753424657535,181.43722572560938,172.3
2468,MSFT,2026-06-18,225.0,198.46,call,0,13,0.24345,0.98907,0.00028,-0.02803,0.12357,2.61064,1.2465753424657535,176.76008376970225,177.85467058844614
2470,MSFT,2026-06-18,230.0,200.35,call,0,7,0.25458,0.98332,0.00038,-0.02996,0.17803,2.63862,1.2465753424657535,172.3115084652216,173.84861327648562
2472,MSFT,2026-06-18,235.0,159.11,call,0,17,0.26525,0.97622,0.00049,-0.03217,0.24047,2.65874,1.2465753424657535,167.96506433095567,169.98870742601503
2474,MSFT,2026-06-18,240.0,157.89,call,0,6,0.26525,0.97196,0.00057,-0.03354,0.27607,2.69462,1.2465753424657535,163.4687662474878,165.72986622222305
2476,MSFT,2026-06-18,245.0,181.85,call,0,21,0.2648,0.96738,0.00064,-0.03492,0.31295,2.72871,1.2465753424657535,158.99194505275892,161.48485925521368
2478,MSFT,2026-06-18,250.0,173.65,call,0,27,0.25702,0.96564,0.00069,-0.03552,0.3266,2.77912,1.2465753424657535,154.32583521363642,156.85130034398995
2480,MSFT,2026-06-18,255.0,177.89,call,0,20,0.28217,0.94762,0.00088,-0.04009,0.45929,2.73484,1.2465753424657535,150.8403267108721,154.31093636799918
2484,MSFT,2026-06-18,265.0,137.64,call,0,28,0.26815,0.94094,0.00102,-0.04151,0.50491,2.81803,1.2465753424657535,141.66232630759657,145.2458873450367
2486,MSFT,2026-06-18,270.0,132.6,call,0,38,0.26998,0.93219,0.00113,-0.0434,0.56225,2.82756,1.2465753424657535,137.51325437762847,141.3868652401919
2488,MSFT,2026-06-18,275.0,123.15,call,0,47,0.27745,0.91943,0.00126,-0.04612,0.6414,2.81243,1.2465753424657535,133.76254740547748,138.0607393412577
2490,MSFT,2026-06-18,280.0,131.6,call,0,14,0.27821,0.90994,0.00136,-0.04791,0.69722,2.81694,1.2465753424657535,129.72390237836404,134.25502856453792
2492,MSFT,2026-06-18,285.0,141.8,call,0,419,0.2776,0.90072,0.00147,-0.0495,0.74916,2.82313,1.2465753424657535,125.65709883661566,141.8
2494,MSFT,2026-06-18,290.0,116.07,call,0,414,0.27577,0.89173,0.00157,-0.05089,0.79779,2.83091,1.2465753424657535,121.55497657734836,116.07
2495,MSFT,2026-06-18,290.0,9.35,put,2,417,0.3029,-0.12423,0.00158,-0.02239,0.8796,-0.71363,1.2465753424657535,8.343983156629733,9.35
2496,MSFT,2026-06-18,295.0,112.4,call,0,514,0.27486,0.88165,0.00168,-0.0524,0.85008,2.83186,1.2465753424657535,117.57118319575466,112.4
2498,MSFT,2026-06-18,300.0,106.7,call,5,847,0.27394,0.87105,0.00179,-0.05387,0.90272,2.82955,1.2465753424657535,113.64334990769899,106.7
2500,MSFT,2026-06-18,305.0,133.03,call,0,37,0.27455,0.85898,0.0019,-0.05553,0.95988,2.81754,1.2465753424657535,109.91195525404004,115.19751127025157
2502,MSFT,2026-06-18,310.0,97.25,call,0,81,0.27531,0.84634,0.00201,-0.05717,1.01675,2.80157,1.2465753424657535,106.2725456048527,97.25
2504,MSFT,2026-06-18,315.0,97.15,call,1,13,0.27257,0.83536,0.00212,-0.05823,1.06375,2.79724,1.2465753424657535,102.36062636618837,107.81578240743484
2506,MSFT,2026-06-18,320.0,91.57,call,0,173,0.27211,0.82251,0.00223,-0.05957,1.11615,2.78008,1.2465753424657535,98.73612981303998,91.57
2508,MSFT,2026-06-18,325.0,91.0,call,0,122,0.27928,0.80498,0.0023,-0.062,1.18325,2.72829,1.2465753424657535,96.03734293877824,91.0
2510,MSFT,2026-06-18,330.0,85.34,call,0,89,0.26967,0.79634,0.00245,-0.06182,1.21454,2.74299,1.2465753424657535,91.52610718024061,85.34
2512,MSFT,2026-06-18,335.0,83.4,call,0,30,0.26998,0.78179,0.00254,-0.06307,1.2647,2.71367,1.2465753424657535,88.20537902358177,93.79424824927395
2514,MSFT,2026-06-18,340.0,79.6,call,1,103,0.26708,0.76848,0.00266,-0.06375,1.30787,2.6945,1.2465753424657535,84.56412105913182,79.6
2515,MSFT,2026-06-18,340.0,20.63,put,75,404,0.28644,-0.24034,0.00253,-0.02846,1.33513,-1.41228,1.2465753424657535,18.661837071512238,20.63
2516,MSFT,2026-06-18,345.0,73.82,call,0,54,0.26556,0.75403,0.00276,-0.06455,1.35193,2.66679,1.2465753424657535,81.15663791046595,73.82
2517,MSFT,2026-06-18,345.0,22.35,put,1,258,0.28614,-0.25462,0.00261,-0.02888,1.37695,-1.50159,1.2465753424657535,20.20010475813264,22.35
2518,MSFT,2026-06-18,350.0,70.0,call,0,873,0.26434,0.73904,0.00286,-0.0653,1.39463,2.63504,1.2465753424657535,77.85789464025152,70.0
2519,MSFT,2026-06-18,350.0,24.05,put,3,1495,0.28461,-0.26873,0.0027,-0.02903,1.41559,-1.5889,1.2465753424657535,21.645252253978683,24.05
2520,MSFT,2026-06-18,355.0,72.19,call,0,29,0.26342,0.72357,0.00296,-0.066,1.43559,2.59948,1.2465753424657535,74.67317828456046,80.04423331562317
2521,MSFT,2026-06-18,355.0,25.7,put,2,326,0.28248,-0.28297,0.00279,-0.02899,1.45196,-1.6766,1.2465753424657535,23.072129280393767,25.7
2522,MSFT,2026-06-18,360.0,66.45,call,1,69,0.26571,0.70673,0.00302,-0.06709,1.47666,2.5505,1.2465753424657535,72.02444777285945,66.45
2523,MSFT,2026-06-18,360.0,27.01,put,2,314,0.28263,-0.29817,0.00286,-0.0292,1.48795,-1.77399,1.2465753424657535,24.892392684862614,27.01
2524,MSFT,2026-06-18,365.0,67.5,call,0,35,0.26129,0.69178,0.00314,-0.06707,1.51017,2.52195,1.2465753424657535,68.48984463519315,73.67216297443736
2525,MSFT,2026-06-18,365.0,29.02,put,3,111,0.28187,-0.3133,0.00293,-0.02918,1.52094,-1.87034,1.2465753424657535,26.657893159686935,29.02
2526,MSFT,2026-06-18,370.0,66.9,call,0,114,0.26022,0.67546,0.00322,-0.06744,1.54365,2.47964,1.2465753424657535,65.5117232906484,66.9
2528,MSFT,2026-06-18,375.0,61.05,call,0,127,0.25916,0.65888,0.0033,-0.06771,1.57438,2.43513,1.2465753424657535,62.61225913059306,61.05
2529,MSFT,2026-06-18,375.0,33.45,put,20,649,0.28034,-0.3441,0.00306,-0.02885,1.57958,-2.0685,1.2465753424657535,30.409614624133468,33.45
2530,MSFT,2026-06-18,380.0,54.53,call,56,141,0.25824,0.64207,0.00337,-0.0679,1.60228,2.38817,1.2465753424657535,59.81257411960499,54.53
2531,MSFT,2026-06-18,380.0,36.5,put,3,977,0.27958,-0.35973,0.00312,-0.02854,1.60507,-2.17006,1.2465753424657535,32.3976340926788,36.5
2532,MSFT,2026-06-18,385.0,52.0,call,24,98,0.25687,0.62511,0.00344,-0.0679,1.62713,2.3404,1.2465753424657535,57.0197249333759,52.0
2533,MSFT,2026-06-18,385.0,38.4,put,23,269,0.27897,-0.37546,0.00317,-0.02815,1.62791,-2.27344,1.2465753424657535,34.48404232748007,38.4
2534,MSFT,2026-06-18,390.0,49.4,call,55,118,0.2558,0.60795,0.0035,-0.06785,1.64896,2.29007,1.2465753424657535,54.35256837117947,49.4
2535,MSFT,2026-06-18,390.0,39.46,put,2,406,0.27897,-0.39124,0.00321,-0.02776,1.64801,-2.37922,1.2465753424657535,36.74483825010259,39.46
2536,MSFT,2026-06-18,395.0,51.0,call,0,393,0.25473,0.59066,0.00355,-0.06768,1.66762,2.2381,1.2465753424657535,51.764070928364845,51.0
2538,MSFT,2026-06-18,400.0,44.43,call,1,549,0.25367,0.57327,0.0036,-0.06741,1.68307,2.18463,1.2465753424657535,49.25597428695525,44.43
2540,MSFT,2026-06-18,405.0,41.4,call,0,296,0.25275,0.55583,0.00364,-0.06706,1.69523,2.12966,1.2465753424657535,46.850251160006025,41.4
2542,MSFT,2026-06-18,410.0,42.85,call,0,380,0.25138,0.53825,0.00368,-0.06652,1.70415,2.07392,1.2465753424657535,44.446752415935094,42.85
2544,MSFT,2026-06-18,415.0,38.75,call,11,1687,0.25062,0.52083,0.0037,-0.06599,1.70969,2.0167,1.2465753424657535,42.225383972644494,38.75
2546,MSFT,2026-06-18,420.0,41.1,call,0,870,0.24955,0.50334,0.00373,-0.0653,1.71196,1.95882,1.2465753424657535,40.02893415841277,41.1
2548,MSFT,2026-06-18,425.0,34.35,call,2,597,0.24864,0.48598,0.00374,-0.06455,1.71097,1.90023,1.2465753424657535,37.937340824929066,34.35
2550,MSFT,2026-06-18,430.0,35.75,call,0,324,0.24772,0.46871,0.00374,-0.0637,1.70676,1.84117,1.2465753424657535,35.920655322714794,35.75
2552,MSFT,2026-06-18,435.0,33.89,call,0,176,0.24696,0.45167,0.00374,-0.0628,1.69945,1.78191,1.2465753424657535,34.00732426768201,33.89
2554,MSFT,2026-06-18,440.0,31.41,call,0,1099,0.2462,0.4348,0.00373,-0.06182,1.68911,1.72256,1.2465753424657535,32.168597852567984,31.41
2556,MSFT,2026-06-18,445.0,27.4,call,1,183,0.24483,0.41767,0.00372,-0.06063,1.67543,1.66229,1.2465753424657535,30.298884850270525,27.4
2558,MSFT,2026-06-18,450.0,25.95,call,6,1011,0.24437,0.40144,0.00369,-0.05956,1.6595,1.60355,1.2465753424657535,28.65732199595911,25.95
2560,MSFT,2026-06-18,455.0,23.45,call,0,762,0.24361,0.38522,0.00366,-0.05836,1.64067,1.54465,1.2465753424657535,27.035232217748813,23.45
2562,MSFT,2026-06-18,460.0,23.16,call,0,482,0.24269,0.36913,0.00362,-0.05707,1.61905,1.48579,1.2465753424657535,25.455806600128795,23.16
2564,MSFT,2026-06-18,465.0,21.1,call,3,383,0.24193,0.35345,0.00358,-0.05575,1.59517,1.42782,1.2465753424657535,23.971229221645856,21.1
2566,MSFT,2026-06-18,470.0,20.3,call,2,309,0.24147,0.3384,0.00353,-0.05446,1.56958,1.37143,1.2465753424657535,22.601754759583145,20.3
2568,MSFT,2026-06-18,475.0,20.25,call,0,377,0.24132,0.32404,0.00347,-0.05321,1.54266,1.31695,1.2465753424657535,21.345199332972655,20.25
2570,MSFT,2026-06-18,480.0,18.1,call,1,577,0.23995,0.30868,0.00342,-0.0516,1.51116,1.25933,1.2465753424657535,19.956086850431348,18.1
2572,MSFT,2026-06-18,485.0,16.53,call,24,454,0.23964,0.29487,0.00335,-0.05024,1.48038,1.20636,1.2465753424657535,18.795600647508778,16.53
2574,MSFT,2026-06-18,490.0,17.3,call,0,389,0.23903,0.28108,0.00329,-0.04878,1.44729,1.15339,1.2465753424657535,17.64639679089423,17.3
2576,MSFT,2026-06-18,495.0,14.2,call,0,141,0.23888,0.26824,0.00321,-0.04742,1.41429,1.10344,1.2465753424657535,16.622269829436206,14.2
2578,MSFT,2026-06-18,500.0,13.8,call,133,671,0.23812,0.25505,0.00314,-0.04587,1.37814,1.05224,1.2465753424657535,15.561328203871952,13.8
2580,MSFT,2026-06-18,505.0,12.54,call,0,46,0.23766,0.24262,0.00307,-0.0444,1.34198,1.00359,1.2465753424657535,14.596946899687168,15.578628071058379
2582,MSFT,2026-06-18,510.0,12.77,call,0,1379,0.23766,0.23119,0.00299,-0.04306,1.30683,0.95835,1.2465753424657535,13.746319268637748,12.77
2584,MSFT,2026-06-18,515.0,11.0,call,0,173,0.23705,0.21938,0.00291,-0.04154,1.26859,0.91175,1.2465753424657535,12.858306687097283,11.0
2586,MSFT,2026-06-18,520.0,10.45,call,22,422,0.23675,0.20837,0.00282,-0.04011,1.23111,0.86794,1.2465753424657535,12.058357005846403,10.45
